project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,June,NEU,285.1935
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,June,MED,295.1328
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,July,CEU,292.1701
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,July,NEU,287.97
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,July,MED,297.9339
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Aug,CEU,291.3466
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Aug,NEU,286.4976
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Aug,MED,297.9064
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Sept,CEU,286.6522
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Sept,NEU,282.2751
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Sept,MED,294.4402
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Oct,CEU,281.586
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Oct,NEU,277.4152
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Oct,MED,289.8723
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Nov,CEU,275.7994
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Nov,NEU,272.1215
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Nov,MED,284.331
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Dec,CEU,271.8865
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Dec,NEU,268.6656
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,tg,Dec,MED,280.5487
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Jan,CEU,2.044269e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Jan,NEU,2.48414e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Jan,MED,1.829464e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Feb,CEU,1.879235e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Feb,NEU,2.078158e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Feb,MED,1.746632e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Mar,CEU,1.906936e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Mar,NEU,2.03992e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Mar,MED,1.594578e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Apr,CEU,2.059887e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Apr,NEU,1.846493e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Apr,MED,1.817122e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,May,CEU,2.87764e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,May,NEU,2.377036e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,May,MED,1.759289e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,June,CEU,3.719427e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,June,NEU,3.237176e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,June,MED,1.223815e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,July,CEU,3.662051e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,July,NEU,3.756053e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,July,MED,7.517334e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Aug,CEU,3.218785e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Aug,NEU,3.826517e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Aug,MED,7.600393e-06
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Sept,CEU,2.706731e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Sept,NEU,3.1271e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Sept,MED,1.151775e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Oct,CEU,2.292373e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Oct,NEU,2.986295e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Oct,MED,1.648184e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Nov,CEU,2.275116e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Nov,NEU,2.741386e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Nov,MED,1.957914e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Dec,CEU,2.258468e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Dec,NEU,2.549178e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,rr,Dec,MED,2.117061e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Jan,CEU,276.0205
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Jan,NEU,275.6114
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Jan,MED,276.6643
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Feb,CEU,275.8121
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Feb,NEU,275.4437
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Feb,MED,276.3516
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Mar,CEU,275.4748
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Mar,NEU,275.1736
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Mar,MED,275.8978
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Apr,CEU,275.4588
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Apr,NEU,275.1656
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,Apr,MED,275.8699
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,May,CEU,275.4524
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,spread,tg,May,NEU,275.1533
