project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,02,217.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,03,170.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,04,156.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,05,143.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,06,183.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,07,194.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,MAM,08,173.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,01,182.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,02,280.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,03,227.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,04,205.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,05,187.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,06,233.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,07,258.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,JJA,08,227.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,01,69.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,02,144.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,03,99.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,04,79.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,05,48.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,06,107.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,07,129.0
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,qq,SON,08,92.0
