project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Sept,04,287.0804
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Sept,05,282.096
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Sept,06,286.5426
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Sept,07,291.9997
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Sept,08,287.3362
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,01,283.165
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,02,287.7647
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,03,285.2442
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,04,282.763
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,05,276.9485
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,06,282.1174
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,07,287.6673
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Oct,08,282.1791
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,01,280.106
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,02,282.9407
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,03,280.5329
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,04,277.9356
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,05,271.4037
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,06,276.2534
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,07,282.3774
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Nov,08,276.4442
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,01,277.9015
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,02,280.1469
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,03,277.8815
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,04,274.7679
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,05,267.7502
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,06,272.3633
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,07,278.6705
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,2t,Dec,08,272.1373
