project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,July,07,1.35353e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,July,08,3.4515808e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,01,3.2453772e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,02,1.19502465e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,03,2.39601e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,04,2.9897932e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,05,3.5488163e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,06,4.8244026e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,07,1.4196276e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Aug,08,2.9040264e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,01,3.2765463e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,02,1.8960647e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,03,2.758899e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,04,2.7004315e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,05,3.135449e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,06,4.7117068e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,07,2.3546532e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Sept,08,2.5961237e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,01,3.8752034e-05
ERA5,IFS,Reanalysis,1981-01-01 to 2010-12-31,One,tp,Oct,02,2.9447761e-05
