project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,rsds,MAM,deutschland,169.7915,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,rsds,JJA,deutschland,233.6754,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,rsds,SON,deutschland,90.55532,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,snw,ANN,deutschland,0.1390494,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,snw,DJF,deutschland,0.5240983,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,snw,MAM,deutschland,0.01611386,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp26,2070-01-01 to 2099-12-31,r1i1p1,snw,SON,deutschland,0.01598521,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,deutschland,0.1914102,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,deutschland,0.5672483,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,deutschland,0.1865137,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp45,2036-01-01 to 2065-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
