project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,MAM,CEU,1.729455,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,MAM,MED,0.0008597628,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,JJA,NEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,JJA,CEU,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,JJA,MED,0.0,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,SON,NEU,3.622163,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,SON,CEU,0.3575595,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,snc,SON,MED,0.0004909831,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,NEU,281.5106,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,CEU,286.9103,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,MED,293.6358,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,NEU,272.4056,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,CEU,278.05,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,MED,284.6245,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,NEU,279.5815,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,CEU,286.1298,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,MED,291.7462,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,NEU,292.5987,seasonal,False,land only,MIROC-ESM_r1i1p1
CMIP5,MIROC-ESM,rcp45,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,CEU,297.2433,seasonal,False,land only,MIROC-ESM_r1i1p1
