project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,JJA,NEU,285.7983,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,JJA,CEU,291.4387,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,JJA,MED,298.8575,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,SON,NEU,276.3672,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,SON,CEU,281.7941,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,tas,SON,MED,289.6689,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,ANN,NEU,2.477016e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,ANN,CEU,2.322972e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,ANN,MED,1.267761e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,DJF,NEU,2.182809e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,DJF,CEU,2.140017e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,DJF,MED,1.618355e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,MAM,NEU,2.02922e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,MAM,CEU,2.459175e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,MAM,MED,1.579781e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,JJA,NEU,3.102211e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,JJA,CEU,2.453379e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,JJA,MED,5.670249e-06,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,SON,NEU,2.593825e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,SON,CEU,2.239317e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r4i1p1f1,pr,SON,MED,1.305883e-05,monthly climatology,False,land only,EC-Earth3_gr_r4i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,ANN,NEU,55.83132,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,ANN,CEU,14.34322,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,ANN,MED,3.120025,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,DJF,NEU,84.11958,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,DJF,CEU,32.99832,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,DJF,MED,8.429304,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
CMIP6,EC-Earth3_gr,historical,1981-01-01 to 2010-12-31,r1i1p1f1,snw,MAM,NEU,122.6124,monthly climatology,False,land only,EC-Earth3_gr_r1i1p1f1
