project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,height_correction,model_member,RCM,GCM,Domain
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,DJF,NEU,2.205443e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,CEU,2.487981e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,MED,1.987723e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,NEU,2.262953e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,CEU,2.266167e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,MED,1.024996e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,NEU,3.401346e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,CEU,2.224816e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,MED,1.730303e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,NEU,2.660975e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,CEU,283.9273,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,MED,289.6236,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,NEU,277.9373,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,CEU,273.2487,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,MED,280.2067,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,DJF,NEU,268.8122,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,CEU,283.0074,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,MED,288.2535,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,MAM,NEU,276.7867,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,CEU,295.3201,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,MED,299.2666,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,JJA,NEU,287.3885,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,CEU,284.133,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,MED,290.7676,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2036-01-01 to 2065-12-31,r1i1p1,tas,SON,NEU,278.7617,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,CEU,2.277583e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,MED,1.693946e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,ANN,NEU,2.550446e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,CEU,2.12004e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,MED,1.912997e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,DJF,NEU,2.119494e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,MAM,CEU,2.546598e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,MAM,MED,2.016515e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,MAM,NEU,2.234391e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,JJA,CEU,2.333391e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,JJA,MED,1.084922e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,JJA,NEU,3.364659e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,SON,CEU,2.110303e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,SON,MED,1.761348e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,pr,SON,NEU,2.48324e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,CEU,283.953,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,MED,289.5866,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,ANN,NEU,278.2386,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,CEU,273.5795,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,MED,280.4032,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,DJF,NEU,269.3415,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,CEU,283.1127,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,MED,288.2781,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,MAM,NEU,276.8749,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,CEU,295.2845,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,MED,299.0585,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,JJA,NEU,287.783,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,CEU,283.8354,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,MED,290.6065,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp26,2070-01-01 to 2099-12-31,r1i1p1,tas,SON,NEU,278.9549,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,ANN,CEU,2.164077e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,ANN,MED,1.671575e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,ANN,NEU,2.426664e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,DJF,CEU,1.953216e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,DJF,MED,1.677881e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,DJF,NEU,2.033481e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,MAM,CEU,2.383202e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,MAM,MED,2.048355e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,MAM,NEU,2.076678e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,JJA,CEU,2.233959e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,JJA,MED,1.143231e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,JJA,NEU,3.166891e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,SON,CEU,2.08593e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,SON,MED,1.816834e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,pr,SON,NEU,2.429607e-05,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,ANN,CEU,282.4326,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,ANN,MED,287.8296,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,ANN,NEU,276.4866,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,DJF,CEU,272.0264,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,DJF,MED,278.7332,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,DJF,NEU,267.6296,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,MAM,CEU,281.4378,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,MAM,MED,286.5706,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,MAM,NEU,275.253,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,JJA,CEU,293.9534,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,JJA,MED,297.2731,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,JJA,NEU,285.9859,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,SON,CEU,282.3126,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
EURO-CORDEX,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11,rcp85,1981-01-01 to 2010-12-31,r1i1p1,tas,SON,MED,288.7413,False,ICTP-RegCM4-6_MOHC-HadGEM2-ES_EUR-11_r1i1p1,ICTP-RegCM4-6,MOHC-HadGEM2-ES,EUR-11
